9029 27641
4622 7873 -928
830 6944 92
6321 6145 -899
8999 5985 -793
1468 1632 56
1999 7800 -111
2696 3444 -613
6378 5391 247
2160 7421 905
2991 4306 889
8787 2189 -10
4940 6832 -462
7651 1117 -741
5916 5825 -565
379 5338 798
4919 7964 394
2156 7476 441
4009 2810 160
822 3886 748
1223 1980 -442
772 5313 86
4429 7768 -539
4498 1399 823
5662 6287 687
6019 5581 272
2672 1136 -393
3458 5112 -60
889 6997 -726
6892 6466 665
2790 8429 -346
5436 6031 60
703 1246 617
3777 5187 49
8419 7489 -552
3474 4711 -394
2952 2201 -108
3170 1602 19
1742 4267 -197
4649 4110 -641
6288 3736 379
2476 7332 150
8059 7612 429
7760 5653 201
2944 855 98
630 762 508
8233 4700 356
3899 5310 527
328 6367 127
8609 6832 -814
86 1303 -217
3157 6748 40
4596 1500 -176
1106 2097 251
8907 5190 115
3383 7434 362
707 1718 -132
613 7558 975
963 1859 201
6653 8442 399
5131 4963 -690
2693 4112 149
673 8900 -51
7669 4251 240
2792 5615 879
3051 8742 -195
3787 6157 -507
2907 8303 -258
7591 377 -268
5339 2136 -875
7296 6686 194
6126 5792 0
8429 1836 537
405 3780 -837
4970 3162 684
4064 4238 806
4085 5743 -618
1710 2151 169
4049 8379 365
8048 6805 386
1381 7472 455
5444 6253 -955
3823 3240 449
1325 4346 -224
3667 3635 -332
2366 2753 654
1369 4530 998
1671 3846 194
3980 6627 -580
4485 5340 987
4452 4565 534
3754 5490 -118
5107 6232 -110
4126 7242 -753
4750 6412 -766
6644 6332 -911
3735 8133 716
3293 2185 -484
5599 2711 -997
5290 8205 -763
6607 8460 -98
7156 3836 -686
4281 8427 839
7398 1135 -614
5473 7831 40
1458 1038 421
2905 6929 -571
646 309 -898
8593 2276 669
4506 7526 136
5220 1181 -31
472 4013 813
3363 2849 237
390 1414 567
3851 957 437
7815 3442 -302
8748 263 -657
1533 5093 599
7650 2115 -540
5237 6236 997
2146 7412 599
2649 2373 776
270 7195 -360
6895 884 -564
165 779 -248
5530 3825 892
2962 5023 888
3245 2018 986
5635 3925 744
2035 7910 -840
8364 558 285
5365 3424 -912
2006 4406 566
4805 4307 228
4456 750 -839
7518 1196 -397
7844 2318 472
6857 5816 940
4192 2721 -932
2269 18 215
820 124 816
3417 8995 471
925 3429 480
6344 2395 882
349 1782 -705
3026 630 612
8318 6244 778
4484 548 825
3673 2898 898
5345 4311 418
80 2671 -304
1088 661 712
3605 6845 -69
5753 3650 -898
8095 6393 355
850 3738 -886
8053 1744 -86
7874 7197 -584
3778 6628 296
8292 883 129
7516 4255 -207
2379 6579 -682
4546 591 466
5460 3941 778
420 5689 938
5495 7320 -375
7586 7878 -774
2854 6603 265
4014 3028 818
3235 3036 947
6919 7586 -435
6814 1417 827
1635 8303 -837
5901 2938 -336
8233 3461 -859
4197 757 450
5420 2516 374
934 5974 628
730 6740 991
1959 6307 -4
4846 545 868
7082 2324 582
1880 4051 903
2550 5969 -341
4953 39 156
7533 7100 -177
3753 322 -526
6890 3564 428
8536 2900 863
5965 7063 -625
4273 4222 479
4707 5410 10
264 6454 -255
5880 7026 -605
3874 1676 -210
2443 5892 474
8719 7010 498
8505 8893 -572
6528 8780 821
5252 8999 -138
1943 4323 -417
2487 6688 290
8958 6747 -766
3797 1332 788
6572 494 -810
5629 2715 493
2152 8498 -862
5991 6721 -429
6830 5340 -80
6904 8029 19
8496 4036 -405
7431 708 574
3667 8299 326
998 3832 -360
5083 1465 529
6017 6639 -305
835 4190 -460
8831 5979 636
6896 441 783
2407 3347 505
2777 1776 208
8809 8660 214
6353 5957 -774
268 5472 -104
8732 3630 -741
5425 2383 -486
1230 3522 -382
7382 745 165
6134 4678 -715
7497 5899 -44
217 8437 943
6091 6560 -505
3674 7660 -161
2418 431 148
1139 4374 -726
2549 8610 -836
648 5100 701
2346 7690 -186
3196 5138 553
3620 1005 883
2852 8883 -720
3702 6785 832
8674 1073 -520
2435 3570 760
3788 5911 -563
6061 8732 974
1089 2677 166
5035 8038 497
1124 622 717
1375 142 633
8097 3087 850
3739 6700 -494
1342 6124 -240
3653 5450 -562
4099 115 -970
3511 3170 -147
1303 1046 -509
8332 5225 970
7225 848 -695
7484 8433 -644
8044 7134 -842
3082 8858 333
2492 4776 -419
4866 7810 314
1287 1128 11
7539 1503 464
4164 8884 -541
2291 316 -571
2634 5574 794
8584 4220 111
1954 7606 -455
5532 6450 920
5452 7702 250
2103 3101 -370
6315 5669 -189
3670 7749 -493
4234 3227 26
6645 2545 -427
2426 5423 -959
4946 3132 896
1846 5066 -583
2129 5763 636
6462 6019 -375
6816 1858 138
6332 7109 748
6408 722 51
4892 1578 295
5091 6514 994
4641 1532 -63
7602 1658 961
190 7474 937
8024 521 -400
771 7861 522
5417 7319 368
2832 6045 767
592 3833 125
1954 8242 751
3028 6484 653
7621 4314 446
5199 3361 6
5637 4717 -480
1905 5566 669
5541 7872 369
5994 6929 797
1154 1510 334
4283 2467 53
6194 4398 164
2678 8536 495
6874 4520 -1000
674 5776 -239
3862 8821 246
1579 1193 820
637 8704 -740
6116 8791 -404
8595 6127 -780
5212 7602 -644
8100 3953 -501
3935 3632 -551
7600 874 289
2214 6876 102
1720 4669 427
6322 8196 -891
69 1092 810
6753 5340 -171
2115 1915 322
8275 2525 -562
1601 7679 -304
8789 4821 -927
151 2109 -226
1069 4930 -204
6880 4695 179
2505 4200 -95
1678 5303 -525
1840 245 -327
2271 8480 280
3834 5625 499
6440 3376 -412
2245 5188 -173
5993 3409 -541
5064 4624 400
1226 6312 -94
7089 145 -142
4641 4603 -634
7171 588 203
6605 804 694
3401 8062 902
6949 6905 441
5766 5515 864
8109 5929 -239
2059 4169 -488
6792 6039 -613
6463 2065 -863
1458 2593 736
191 4151 468
4173 4343 132
8349 5654 -880
2854 577 122
7924 7012 -330
4711 2985 522
41 2334 -328
4263 927 734
7016 489 -310
191 2170 -175
2494 5101 -240
2546 7041 863
994 4022 881
4914 5988 553
7113 7023 252
3933 6277 983
5316 3217 810
5102 2204 -767
2853 2354 -221
8948 7012 -863
1864 7035 -545
6727 2832 962
8083 1092 389
8976 5658 57
6571 7637 -979
2135 6387 -951
4311 7018 -609
1167 3671 -803
3257 4651 -54
8314 2775 -263
6936 5736 122
756 2203 -292
7431 3234 422
390 2249 587
7037 5927 480
5232 3911 -890
2933 1471 760
949 6844 366
5273 8346 -193
1962 158 -8
6575 3037 192
3098 8728 -639
3773 1164 -239
3138 8147 979
3049 7477 494
5909 3132 -604
7767 3346 93
1968 7930 59
5603 3296 449
3426 2822 -548
2068 4377 -502
1654 2879 153
1960 3334 -18
7469 4071 -398
511 3386 -572
389 4759 -345
6982 5010 -148
2794 5741 549
8658 7584 550
4934 7127 -37
3234 526 268
1441 7660 -432
7641 3729 -521
4207 8369 -825
8397 1155 569
6105 7594 424
4417 3212 241
6570 1593 779
7059 8794 -766
7447 8817 852
3591 1327 972
2381 4223 -154
2241 4468 509
9005 4815 -633
7828 210 -726
2504 1174 313
6403 2482 -384
1108 1445 967
7695 5342 175
2717 4970 -266
5976 6843 -333
6264 4029 -868
3090 3622 434
6475 5450 -392
3136 8365 -795
7863 6670 612
2367 7297 814
1016 1731 -549
2609 8511 722
2183 1655 763
1429 4767 -323
2489 8350 691
3642 6152 -39
2589 4836 560
3762 5137 -232
7450 6919 45
606 4646 -166
5505 1511 -887
6056 7461 77
8096 6791 162
6147 7413 532
2388 4455 455
7557 244 -247
1114 1748 57
7494 5762 602
249 7522 -92
8310 7762 -539
6477 4480 55
5763 1870 194
2599 8384 125
7633 6218 -705
2434 6805 800
1833 2180 776
6476 8251 848
2114 7138 -912
5698 7774 966
2527 7715 801
5369 1707 -878
4456 8855 534
1720 2044 -418
1112 6800 868
4288 1611 -648
3238 4917 -858
4188 2927 729
7310 2410 949
5246 5500 722
646 329 392
392 2887 -601
1429 5002 -585
8229 2851 -70
1864 2023 714
473 709 -417
6298 4096 21
3534 1034 -348
1142 3792 643
1111 5904 590
770 2001 503
2167 2243 35
1633 4210 -284
2519 4129 -811
4155 1630 771
3837 3251 506
4372 6586 729
1394 4159 303
6856 5432 -845
1009 4716 103
1212 7582 14
7917 5438 641
7060 4375 537
7990 1512 575
4074 316 620
8679 1383 304
46 5771 -606
8319 5122 -946
8461 4608 977
6840 1486 756
6972 314 800
1359 4695 -309
6721 6714 -575
2276 5628 -881
7423 2643 -685
7097 277 -1000
7525 4260 160
3914 8617 682
8481 1854 511
2745 2647 -720
7472 8821 -675
7026 7513 656
5535 2481 -18
8841 5058 -940
133 8082 -97
6818 9027 -382
7105 2658 884
876 7244 813
4113 7065 -751
4308 4878 686
7137 3311 409
1236 7009 -267
7080 3928 -86
8528 505 676
6133 1799 -687
2535 6223 -556
3956 5228 -468
3311 7269 -616
7153 8188 -968
7145 7695 -747
7852 342 32
2965 8005 -249
8616 8963 437
4590 8995 798
7259 5160 -128
3375 1298 507
8062 375 -574
3524 8119 982
7841 3168 -287
8793 252 -921
1017 5600 -401
541 5787 -362
5697 8405 700
2367 7092 -408
3387 4098 64
5166 3938 382
454 5179 -867
1050 1024 270
6143 6978 -236
5106 1347 267
1910 1261 810
4729 4183 -670
626 4500 77
3338 2489 -658
5697 2016 -696
5971 2818 -818
388 2227 -457
6005 611 -104
2894 3565 302
6716 8610 236
2883 5491 -125
3759 2745 876
4264 6862 -143
3869 7764 -553
4834 6918 188
1760 5845 830
8483 8906 592
249 4842 848
4625 934 819
553 4967 -613
4997 4950 941
4075 1854 -573
3835 8127 -277
7334 3370 862
6065 7747 211
8507 3897 -803
573 5169 307
167 1539 -991
446 2495 -556
2513 2679 -892
1587 8930 -490
7329 6257 -544
2571 2003 -918
1736 5001 866
2234 8179 980
4596 6762 -368
6773 1802 -743
7024 4404 -559
2663 5491 -718
3294 640 -793
1851 2322 -685
3341 6469 -909
1141 597 197
8377 2762 157
6718 7538 -470
8868 5897 -986
7019 4466 -926
3814 5330 223
7091 7029 -632
3920 5338 993
884 4258 -180
8192 5428 -869
6767 8429 812
1043 964 250
5411 2826 -50
8357 1229 -747
3082 8657 668
2141 7212 83
3676 7915 980
6000 1988 242
5074 8614 25
5680 3517 -986
6246 1970 183
1213 3118 -559
6395 8350 -1
1621 3015 82
361 5325 116
3058 7187 445
8734 4997 860
2016 7478 -366
5949 3026 -95
1816 5783 386
2815 5839 327
831 3918 953
7978 2376 -52
4650 4764 428
7593 4636 252
6026 6680 -340
2304 1112 -864
5796 7564 746
1981 2193 -124
6111 3986 641
7971 5158 -252
3838 7155 521
1210 3752 538
4892 569 209
7925 4972 -544
6321 6153 336
6016 8276 75
2715 6514 -995
1650 6342 340
2508 1560 365
2549 7646 -707
8764 3720 909
8879 4726 -333
6146 1843 804
363 199 -658
6062 8860 -522
4156 5901 185
2905 3781 -606
2966 7091 -210
2261 7953 -868
3601 7408 -892
3374 1177 -356
498 5002 -477
4074 8473 692
5323 4465 333
4194 4509 -698
8413 5742 -766
7743 5096 -357
4 2765 464
5851 6404 -97
7150 6710 -711
8903 6517 518
7934 7990 765
5220 1555 755
3288 1946 245
5045 6362 -457
7194 7172 118
3553 7929 -371
6228 1860 -436
8055 8504 50
7692 3519 -123
8858 6579 728
8466 8920 959
4875 9005 -414
2323 119 501
1276 5294 -405
5276 2214 -885
5760 1981 -819
2121 7125 245
8073 8941 -826
6458 1554 442
5019 8016 -725
5684 4730 439
779 1286 -410
4723 7365 -205
1359 935 -165
5148 2038 559
7320 8604 470
3334 1772 -301
8607 278 -818
5374 2350 -779
2880 6299 858
8341 8004 789
56 8037 -4
2408 1440 845
3101 394 -323
2156 641 -624
7236 4658 262
526 2219 520
8152 8282 119
4054 4363 -987
5728 862 -471
3304 2969 355
6833 3882 110
7805 7795 -114
2396 3995 135
4769 7674 -785
1123 8492 555
2990 5640 39
7429 6423 155
8501 3827 -46
6182 3421 94
272 1128 -139
623 5755 -436
8330 2168 134
1227 6193 789
3807 5167 56
6803 3878 649
3855 13 928
992 7816 -585
5126 2439 753
1023 3098 -374
8290 3410 -366
4316 1658 983
7852 1970 -948
5232 3979 541
1525 8579 -969
6194 6983 357
6669 319 102
1541 6012 -643
6573 1719 651
509 1728 -686
118 7566 -934
6024 3766 206
4050 8804 876
8846 6536 -799
8924 780 -5
4163 7990 -707
2034 8596 -695
4162 8854 106
4834 5811 -879
7628 2110 -394
2220 671 -655
4276 6778 480
252 4711 126
546 8347 223
3294 7764 647
8932 3093 -317
1350 1337 -313
6415 7783 669
2474 643 862
6137 6204 -929
1393 7615 254
5596 2923 -726
2611 4666 -841
4628 3903 -781
6113 1055 -170
8496 3661 333
673 980 799
4231 2474 -382
5637 7187 712
1089 1905 807
4112 5497 771
2412 4365 -424
8341 813 516
2080 6706 -459
8374 955 906
6281 1937 -830
5247 7344 -485
1155 2694 -278
1846 2082 493
4802 4685 26
2021 4972 -227
7918 9003 -451
1752 691 73
6295 7367 881
5139 8276 815
2797 1237 -183
4105 33 304
6929 6555 -772
5117 4526 -437
4635 3798 546
5078 5771 -72
1125 1669 -617
4524 8880 950
8632 1859 869
3212 4930 360
6749 2494 28
2650 4325 -77
3432 644 -205
7988 6042 956
293 1075 -828
3831 1458 51
2407 4017 -721
3327 6326 -327
588 3285 -294
2607 4393 -958
4163 8663 401
4217 3180 -61
2311 4150 92
6108 3197 415
6535 407 521
2060 3961 -576
6897 4029 222
6499 793 -318
3052 3206 901
8636 1116 -452
334 3191 734
1653 8938 -228
7438 7548 -536
7586 4035 527
1065 1179 728
8338 4983 -500
5781 799 249
3544 8748 -233
2097 3819 252
7911 2569 43
3516 5559 956
3732 1728 -34
184 5614 -986
8814 878 140
5743 2447 -379
4675 1330 -849
760 6089 -212
6491 8137 630
8230 4185 812
3593 565 -380
4367 1534 -825
1267 4184 -540
3883 7162 -564
3046 4763 97
6658 6459 844
2419 8099 686
1466 5773 730
1765 7348 115
4443 7365 814
479 2383 -415
7058 4287 367
3654 4002 -989
1178 7083 -366
8158 8325 -480
4824 2794 18
5724 2934 -171
3950 2270 839
6200 6078 517
3766 7605 985
4411 2634 737
2251 2166 771
8991 221 597
462 391 27
8413 1305 -912
8781 2781 690
125 7832 605
452 4233 176
5634 4328 -90
7519 771 548
7534 8866 -32
827 368 701
5612 5293 -646
6468 3727 -395
3955 1826 -385
1638 4268 43
8550 8735 -527
6741 7186 -469
3352 5113 565
2362 8305 -296
1653 3376 -973
4833 8317 20
9001 4051 -231
1962 8152 579
7974 3232 -864
2736 6621 538
2724 1222 178
8686 1438 5
5415 4959 -105
8672 1645 -663
2905 3637 -399
7133 6218 86
4137 8964 624
2313 4619 458
6734 575 567
8441 7620 947
2128 4551 112
5023 6641 -712
7259 6079 807
487 4640 719
4362 2806 491
7151 3241 661
8699 5233 -575
2905 3462 -743
1833 6183 -47
771 762 784
8059 6763 804
6120 2520 70
8072 1525 -190
1591 5946 -273
7249 2715 371
9028 895 -976
4455 7526 679
8447 1433 144
800 5323 -597
5742 7755 -971
1737 8372 459
5454 6117 733
5379 1137 -33
1562 2532 662
7640 8335 -875
2017 4993 -192
331 3352 -452
1331 8305 -869
4276 4141 -92
5743 2465 813
5873 3326 888
3031 2539 -406
41 7334 322
6202 2001 -659
4938 1475 125
7593 384 -301
4498 4144 -673
6874 422 80
8700 5747 -456
6683 4313 -197
8207 4003 70
5442 526 -704
2095 2901 436
4901 1953 663
8439 2392 -140
1468 5119 691
3362 914 -657
8391 2735 484
3001 4445 -335
1685 5077 139
1747 5400 519
5767 8817 -209
2705 7237 664
3128 1067 -949
4739 3256 400
5003 2256 -644
1017 8776 38
4675 7932 40
5353 3238 -911
3587 3657 -337
7697 471 -570
5495 8018 -377
3424 8610 796
8492 3742 105
8943 8400 -679
6415 4011 -279
4908 432 -900
2185 1446 689
7469 2123 587
5322 3263 -829
5367 7624 245
8963 6498 63
2777 129 613
4868 267 364
4416 3478 -169
710 6792 -10
6570 7270 -774
8615 8761 -562
939 4500 -547
3587 7045 727
5304 4996 -202
4400 2448 21
1561 7280 69
1297 4036 -325
2701 488 267
3251 42 -533
2228 1527 -99
2869 3963 -374
6818 6881 645
3471 872 -775
8832 5108 88
895 5856 366
3757 4753 348
1376 5091 -57
7735 1791 -520
2177 8583 139
7239 6036 564
8155 1489 -136
8499 4054 588
8627 7330 -433
2684 7956 325
7292 8752 652
2564 1109 -402
2291 3038 614
6873 4620 -152
8137 3313 -612
7717 7158 643
6540 3248 453
759 7918 180
1089 7796 219
545 8160 -854
7774 1724 210
8866 3834 -238
1935 3504 827
2429 331 375
4411 8947 -992
4104 3287 687
7390 3278 635
2078 1003 989
3 4109 -152
4342 2230 -678
4266 839 -577
7264 877 720
2095 5798 635
7476 7313 -895
2897 5242 -339
1316 1902 380
8841 7411 592
5212 2394 704
1891 3263 -166
2130 431 762
4717 3034 419
6261 2987 -249
2040 6613 379
3506 8966 -662
2647 7453 712
2790 858 449
2498 4536 -221
8059 5747 340
7575 221 637
3131 946 813
3624 2740 -161
3710 1237 -98
8638 2178 -46
815 4856 -696
4808 3021 126
8620 7290 373
8048 3905 38
4242 6793 -107
6665 6308 -450
8250 297 202
6998 6270 -458
5191 5984 -235
4372 1337 764
7191 5423 -785
4602 8168 -825
6768 4681 1000
3347 2786 -165
949 5895 142
3480 6774 774
7602 6826 -53
5744 2453 367
7778 1651 108
7289 624 524
4381 3021 603
6987 6489 -297
2652 694 -4
8165 2838 -621
2674 3286 -831
699 6213 -416
6566 786 869
7100 4745 -66
7473 5660 -995
2754 5062 -54
8726 1933 623
6383 5200 76
8126 5419 -443
301 3074 94
8585 2317 -787
2188 7791 -331
1800 8275 -950
3671 7390 356
4390 8045 -812
3103 6533 183
7669 2152 -358
7592 3915 49
6812 1136 130
8473 2848 -328
8726 1992 -887
1748 8938 777
1473 1012 574
7358 267 939
6750 8339 -593
8281 2395 -414
2304 755 768
7170 6469 -542
4587 772 -137
1768 8879 -525
6481 3764 533
6494 3359 -894
1551 1321 142
442 6935 -372
3036 7309 -848
7908 6472 55
5411 3648 620
1607 5845 -12
358 4415 -251
3323 4379 617
8572 132 -116
397 5000 -88
5108 6331 491
2380 2074 -66
633 8526 -692
8087 7867 -180
6983 229 23
3611 1411 798
969 8492 -784
4342 810 -715
5709 1220 -921
1920 8655 -499
5246 4442 -699
481 2206 211
813 733 -401
6612 3470 -63
1488 1418 270
5872 4273 456
4716 8999 -847
2972 2729 -346
2361 6559 -756
7635 2926 153
2163 1151 -173
787 2729 -165
6508 2239 968
4619 4220 953
6870 7889 -562
195 4984 -822
6414 2278 -452
4464 8752 -398
3373 2178 470
8160 6997 -969
4572 2504 -230
4348 1844 -588
1341 4145 418
3076 120 -827
2074 1904 -884
4300 6999 826
4820 4939 447
3919 5515 -987
7947 5681 444
2880 3655 161
1619 5281 395
2520 5128 804
1527 1408 -515
7843 5688 -425
7864 8309 693
6835 6603 119
2687 887 599
7154 7367 -982
645 8256 -106
3542 2231 953
5268 1786 -479
1336 8650 -806
5670 7821 -277
8502 8249 -698
4349 3301 -403
35 8151 -419
436 7939 -55
364 8145 -782
4116 7264 -71
5112 5249 406
1177 393 333
5691 4216 75
3286 5956 -641
5680 7008 -521
5471 4995 400
4426 8714 611
3750 8883 -597
6226 4126 962
4509 3682 -582
1562 93 589
2757 214 216
210 9028 -586
5890 1921 608
579 528 595
2143 8768 -787
4165 8989 -744
8068 990 76
8197 3033 -454
830 1550 -291
4491 5801 -986
2512 8167 382
6172 5974 -946
2083 3978 -254
1956 5368 402
3137 4755 -327
4725 3328 -758
1924 5458 801
7901 6655 152
889 2383 -470
8486 500 930
5976 6233 -318
6892 8673 -211
5027 7598 168
8984 8689 660
5598 2553 -475
3794 2265 85
205 3247 36
6337 3079 795
215 9028 79
6107 8583 888
2492 1575 -133
3901 5904 883
7995 3196 38
6400 5808 960
885 5391 -51
1301 3744 405
8510 4152 943
922 5507 880
1441 7927 -240
5229 3109 181
8756 882 -875
8639 3864 -741
5573 8358 -655
2149 6569 21
4465 8534 461
8899 3703 501
8273 3287 -930
628 1994 -411
7639 8588 790
8369 260 595
1805 3648 858
1984 5339 -165
1435 1103 -839
4735 4616 467
3907 5100 602
7846 2485 2
6343 8497 496
4008 5902 719
37 933 806
2727 2914 912
7221 8711 -999
3933 7082 -623
2939 6043 942
4298 4374 -101
1907 7642 264
4414 8496 225
1845 6409 752
7898 5401 789
4367 1500 -991
4174 3814 -234
2963 6194 936
1582 836 237
5151 1139 300
5742 3875 -891
8426 6865 -518
2988 4378 -925
7536 6964 415
3623 6919 -320
8296 3406 798
3466 6438 -335
3479 2014 -70
3669 7677 974
6102 1408 -218
5791 8494 -335
7322 5043 -179
6847 861 -329
5008 5025 -33
8371 988 -26
2806 7478 362
8245 6883 198
552 729 -645
4176 549 -293
5151 1051 738
3660 2590 -57
8943 1743 641
3188 3477 -85
2413 5386 902
39 5701 -539
3154 4644 878
8387 221 183
6465 6046 -633
5026 2401 -433
2259 4717 -557
2421 1708 272
3791 7269 -818
7776 164 998
4974 1634 -267
967 446 -428
7451 1615 705
3617 6961 -286
811 3891 73
4464 7280 464
1573 1929 883
8219 4268 -592
549 6487 692
4232 3822 -755
4140 1390 -686
4257 3568 -288
675 7900 324
4342 4888 -893
3949 8082 -656
6585 214 993
5817 5756 -47
5991 8645 -636
2954 6981 842
3998 5969 -703
7430 216 183
8421 5775 638
7673 7310 966
5998 8376 -872
683 2437 -498
6366 7616 -353
2660 5677 860
8555 4849 -850
3024 8528 967
5569 630 776
517 7769 -296
152 1421 -302
5219 4640 -118
3032 1228 547
6745 766 -566
7328 4827 672
6193 7779 640
5299 399 322
4753 214 -495
555 3069 -952
5144 1063 883
8324 2560 -148
4049 7093 -448
5194 8961 -652
5082 8541 -902
3461 422 835
8922 7439 674
659 2006 -504
845 7177 -608
5459 1625 49
960 3429 -466
4228 616 363
8516 1432 643
251 2971 -505
3546 5467 536
2328 6607 -345
7874 8891 702
5829 2082 139
5227 6848 -530
251 7013 -405
6323 643 900
2857 4591 116
6563 8964 -814
1905 1167 206
8626 8059 976
7532 3175 -512
5642 7306 379
221 9021 20
1013 5768 695
1989 3585 95
5157 794 986
8628 1098 -926
7267 8944 628
2979 2499 614
3039 3056 377
940 1973 399
7404 5590 -493
3 4903 958
3122 8371 -284
8340 1732 963
5789 2664 -700
6468 3460 730
3628 6172 -754
5379 7646 6
1029 3092 -771
6738 8908 519
5651 1075 34
6583 5812 114
2244 7039 402
8072 6631 870
3723 2240 108
8469 7263 -467
2594 9019 -4
3422 1277 235
7780 6699 -168
2936 2000 -275
3628 3399 111
4078 3424 59
4334 8492 -708
465 6700 987
1006 8539 -207
1792 8767 920
2539 7596 125
5763 4922 993
2233 1953 -314
1720 7037 393
8281 3913 426
2464 7104 -515
2239 6021 -972
3053 2537 -132
347 8592 -369
653 1231 -723
4662 270 489
5599 727 -980
2761 1988 -524
8910 7613 967
4234 3434 92
261 8003 776
4528 3855 964
2095 8196 162
2469 6895 -15
6418 7333 270
1270 2248 259
6734 4719 -708
2659 1819 37
2632 2107 144
3130 8395 -127
7110 1124 953
2558 8786 776
5910 4717 -654
7185 6768 736
3830 7034 462
2471 3086 -182
2527 3854 462
457 2303 169
5402 5388 -348
4217 1360 -586
2297 2958 -34
1687 2369 -919
8540 3443 -802
2093 1966 743
5618 5130 -746
622 5473 -349
19 4877 949
7518 7032 630
3438 9018 -621
8715 1780 -297
7344 2804 875
2886 1567 43
4498 4556 -670
7876 2978 -417
671 8639 916
4373 6668 368
1417 3945 -162
5659 7713 786
7400 9 148
1570 3976 756
5805 1450 -612
4715 8867 -562
6979 6720 213
589 6427 -784
7481 7967 578
5013 8487 655
6004 5884 -415
376 8375 962
2786 8426 872
8485 5124 -656
4319 8164 -502
3313 7771 87
2833 8519 -412
2499 1878 66
6698 607 141
5822 4942 -345
4962 1927 -338
2096 554 481
6330 8442 -168
3457 1225 798
3032 336 -295
4489 519 118
3323 1337 535
755 8074 -219
8002 8079 -501
1029 5238 -752
2300 2924 138
2064 3668 -25
6048 8777 483
5761 6221 939
4074 5135 880
8556 8506 -440
7164 5584 306
2629 4714 -981
3105 6035 -370
4474 4313 313
8720 1687 635
5121 4807 -774
2206 8173 510
8223 7767 -32
7946 2204 817
4120 747 -251
5542 7466 904
3624 2702 995
308 6529 904
5322 7484 -458
8691 7393 361
4451 7467 -388
8292 6546 246
6167 6476 780
3295 5235 -115
4172 2746 29
8861 8758 -648
4529 3624 -368
3238 4418 -549
1598 4377 231
3970 6225 951
4902 4379 448
